"MachineName";"Manufacturer";"Model";"OperatingSystem";"OperatingSystem ServicePack";"BuildNumber";"Version";"InstallDate";"License";"Uptime";"BootDevice";"SystemDevice";"SystemDirectory";"WindowsDirectory";"OSArchitecture";"PowerShellVersion";"CurrentTimeZone";"Debug";"Distributed";"EncryptionLevel";"DNS Host Name";"Domain Role";"Roles";"Serial Number";"CPU Array";"CPU cores";"CPU LogicalProcessors";"RAM (GB)";"PageFilePath";"AutoManagedPageFile";"PageFileSize(MB)";"PageFileUsage(MB)";"PageFilePeakUsage(MB)";"TempPageFileInUse";"ProductKeyChannel";"UUID";"FQDN"
"SEINT2101";"VMware, Inc.";"VMware7,1";"Microsoft Windows Server 2022 Standard";"0";"20348";"10.0.20348";"9/14/2022 9:09:51 PM";"Licensed";"10/19/2025 7:53:00 AM";"\Device\HarddiskVolume1";"\Device\HarddiskVolume3";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.20348.4294";"60";"False";"False";"256";"seint2101";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 2b 91 08 38 48 b5 f5-19 ee b6 ee a7 64 58 e9";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"4";"4";"16";"C:\pagefile.sys";"False";"17408";"1642";"1853";"False";"Volume:GVLK";"08912B42-4838-F5B5-19EE-B6EEA76458E9";"seint2101.win.dom.sandvik.com"
"SEINT2102";"VMware, Inc.";"VMware7,1";"Microsoft Windows Server 2022 Standard";"0";"20348";"10.0.20348";"9/15/2022 9:41:08 PM";"Licensed";"10/19/2025 7:53:07 AM";"\Device\HarddiskVolume1";"\Device\HarddiskVolume3";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.20348.4294";"60";"False";"False";"256";"seint2102";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 2b b5 5e 30 19 5f 23-43 b1 22 0c d2 9a 50 e6";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"8";"8";"32";"C:\pagefile.sys";"False";"34816";"0";"0";"False";"Volume:GVLK";"5EB52B42-1930-235F-43B1-220CD29A50E6";"seint2102.win.dom.sandvik.com"
"SEINT2107";"VMware, Inc.";"VMware7,1";"Microsoft Windows Server 2022 Standard";"0";"20348";"10.0.20348";"9/23/2022 2:28:55 PM";"Licensed";"10/19/2025 5:53:02 AM";"\Device\HarddiskVolume1";"\Device\HarddiskVolume3";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.20348.4294";"0";"False";"False";"256";"seint2107";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 2b a7 8c 03 06 07 f6-1d 22 a5 36 36 39 78 71";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"12";"12";"96";"C:\pagefile.sys,F:\pagefile.sys";"False";"102400,384000";"20,13053";"54,15039";"False,False";"Volume:GVLK";"8CA72B42-0603-F607-1D22-A53636397871";"seint2107.win.dom.sandvik.com"
"SEINT2108";"VMware, Inc.";"VMware7,1";"Microsoft Windows Server 2022 Standard";"0";"20348";"10.0.20348";"9/26/2022 12:23:42 AM";"Licensed";"10/19/2025 5:53:01 AM";"\Device\HarddiskVolume1";"\Device\HarddiskVolume3";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.20348.4294";"0";"False";"False";"256";"seint2108";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 2b b1 e2 5b 4d 23 33-cf f0 4f a1 f0 fc b5 9d";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"12";"12";"96";"C:\pagefile.sys,F:\pagefile.sys";"False";"102400,384000";"12,39478";"69,42533";"False,False";"Volume:GVLK";"E2B12B42-4D5B-3323-CFF0-4FA1F0FCB59D";"seint2108.win.dom.sandvik.com"
"SEINT2109";"VMware, Inc.";"VMware7,1";"Microsoft Windows Server 2022 Standard";"0";"20348";"10.0.20348";"9/23/2022 3:23:35 PM";"Licensed";"10/19/2025 5:53:01 AM";"\Device\HarddiskVolume1";"\Device\HarddiskVolume3";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.20348.4294";"0";"False";"False";"256";"seint2109";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 2b f8 47 68 e3 a9 2b-4a b7 c4 4f 28 f0 b3 4c";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"12";"12";"96";"C:\pagefile.sys,F:\pagefile.sys";"False";"32000,384000";"13,33762";"46,36238";"False,False";"Volume:GVLK";"47F82B42-E368-2BA9-4AB7-C44F28F0B34C";"seint2109.win.dom.sandvik.com"
"SEINT2110";"VMware, Inc.";"VMware7,1";"Microsoft Windows Server 2022 Standard";"0";"20348";"10.0.20348";"9/26/2022 10:15:03 AM";"Licensed";"10/19/2025 5:53:01 AM";"\Device\HarddiskVolume1";"\Device\HarddiskVolume3";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.20348.4294";"0";"False";"False";"256";"seint2110";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 2b b5 9c 8f b0 1e 8d-81 26 8e 94 87 e5 ed 17";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"12";"12";"96";"C:\pagefile.sys,F:\pagefile.sys";"False";"32000,384000";"4,38734";"46,40520";"False,False";"Volume:GVLK";"9CB52B42-B08F-8D1E-8126-8E9487E5ED17";"seint2110.win.dom.sandvik.com"
"SEINT2111";"VMware, Inc.";"VMware7,1";"Microsoft Windows Server 2022 Standard";"0";"20348";"10.0.20348";"9/26/2022 12:48:23 PM";"Licensed";"10/19/2025 5:53:10 AM";"\Device\HarddiskVolume1";"\Device\HarddiskVolume3";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.20348.4294";"0";"False";"False";"256";"seint2111";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 2b 27 c8 d9 eb aa 24-a4 3f 9e 17 fe 6e 84 e4";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"12";"12";"96";"C:\pagefile.sys,F:\pagefile.sys";"False";"102400,384000";"24,9150";"28,12010";"False,False";"Volume:GVLK";"C8272B42-EBD9-24AA-A43F-9E17FE6E84E4";"seint2111.win.dom.sandvik.com"
"SEINT2112";"VMware, Inc.";"VMware7,1";"Microsoft Windows Server 2022 Standard";"0";"20348";"10.0.20348";"2022-01-28 14:01:55";"Licensed";"2025-10-19 05:53:00";"\Device\HarddiskVolume1";"\Device\HarddiskVolume3";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.20348.4294";"0";"False";"False";"256";"SEINT2112";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 2b ba 2f fa ab d1 9e-ef 71 5a 00 58 45 a4 78";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"4";"4";"24";"C:\pagefile.sys";"False";"25600";"0";"0";"False";"Volume:GVLK";"2FBA2B42-ABFA-9ED1-EF71-5A005845A478";"SEINT2112.win.dom.sandvik.com"
"SEINT2116";"VMware, Inc.";"VMware7,1";"Microsoft Windows Server 2022 Standard";"0";"20348";"10.0.20348";"2022-01-28 15:01:55";"Licensed";"2025-10-19 07:47:15";"\Device\HarddiskVolume1";"\Device\HarddiskVolume3";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.20348.4294";"60";"False";"False";"256";"Seint2116";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 2b 58 34 df 05 f2 b6-00 ba 18 c7 81 49 47 e6";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"8";"8";"32";"C:\pagefile.sys";"False";"34816";"0";"0";"False";"Volume:GVLK";"34582B42-05DF-B6F2-00BA-18C7814947E6";"Seint2116.win.dom.sandvik.com"
"SEINT2117";"VMware, Inc.";"VMware7,1";"Microsoft Windows Server 2022 Standard";"0";"20348";"10.0.20348";"2022-01-28 15:01:55";"Licensed";"2025-10-19 07:47:14";"\Device\HarddiskVolume1";"\Device\HarddiskVolume3";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.20348.4294";"60";"False";"False";"256";"SEINT2117";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 2b 63 51 9f 82 1a fa-35 b6 70 45 7d ed 9e 39";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"4";"4";"16";"C:\pagefile.sys";"False";"17408";"0";"0";"False";"Volume:GVLK";"51632B42-829F-FA1A-35B6-70457DED9E39";"SEINT2117.win.dom.sandvik.com"
"SEINT2118";"VMware, Inc.";"VMware7,1";"Microsoft Windows Server 2022 Standard";"0";"20348";"10.0.20348";"2022-01-28 14:01:55";"Licensed";"2025-10-19 05:53:15";"\Device\HarddiskVolume1";"\Device\HarddiskVolume3";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.20348.4294";"0";"False";"False";"256";"Seint2118";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 2b 98 15 58 4a 8e 4e-8a eb 41 22 bd f6 ac 6d";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"4";"4";"16";"C:\pagefile.sys";"False";"32000";"23";"176";"False";"Volume:GVLK";"15982B42-4A58-4E8E-8AEB-4122BDF6AC6D";"Seint2118.win.dom.sandvik.com"
"SEINT2120";"VMware, Inc.";"VMware7,1";"Microsoft Windows Server 2022 Standard";"0";"20348";"10.0.20348";"2022-01-28 15:01:55";"Licensed";"2025-10-19 16:02:52";"\Device\HarddiskVolume1";"\Device\HarddiskVolume3";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.20348.4294";"60";"False";"False";"256";"SEINT2120";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 2b a0 d0 f1 d5 e9 6c-3a c3 fc c3 be 56 4e 78";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"2";"2";"8";"C:\pagefile.sys";"False";"8704";"122";"347";"False";"Volume:GVLK";"D0A02B42-D5F1-6CE9-3AC3-FCC3BE564E78";"SEINT2120.win.dom.sandvik.com"
"SEINT2401";"VMware, Inc.";"VMware7,1";"Microsoft Windows Server 2022 Standard";"0";"20348";"10.0.20348";"2022-01-28 15:01:55";"Licensed";"2025-10-16 05:02:40";"\Device\HarddiskVolume1";"\Device\HarddiskVolume3";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.20348.4294";"60";"False";"False";"256";"SEINT2401";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 2b 25 56 0d 45 ba 8c-b8 2a 56 7a 36 0d 57 1a";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"4";"4";"16";"C:\pagefile.sys";"False";"17408";"269";"448";"False";"Volume:GVLK";"56252B42-450D-8CBA-B82A-567A360D571A";"SEINT2401.win.dom.sandvik.com"
"SEINT2405";"VMware, Inc.";"VMware7,1";"Microsoft Windows Server 2019 Standard";"0";"17763";"10.0.17763";"2021-10-21 19:32:17";"Licensed";"2025-10-19 05:47:27";"\Device\HarddiskVolume2";"\Device\HarddiskVolume4";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.17763.7919";"0";"False";"False";"256";"SEINT2405";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 2b 0d 2a a5 c7 dc 1e-70 9e 45 64 4c 37 83 49";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"32";"32";"128";"C:\pagefile.sys,F:\pagefile.sys";"False";"8192,192000";"0,0";"0,0";"False,False";"Volume:GVLK";"2A0D2B42-C7A5-1EDC-709E-45644C378349";"SEINT2405.win.dom.sandvik.com"
"SEINT2408";"VMware, Inc.";"VMware7,1";"Microsoft Windows Server 2019 Standard";"0";"17763";"10.0.17763";"2021-10-21 21:32:17";"Licensed";"2025-10-19 16:04:04";"\Device\HarddiskVolume2";"\Device\HarddiskVolume4";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.17763.7919";"60";"False";"False";"256";"SEINT2408";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 2b dd d6 4e 19 e2 63-13 55 75 16 f4 60 27 da";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"4";"4";"64";"C:\pagefile.sys";"False";"69632";"36";"369";"False";"Volume:GVLK";"D6DD2B42-194E-63E2-1355-7516F46027DA";"SEINT2408.win.dom.sandvik.com"
"SEINT2410";"VMware, Inc.";"VMware7,1";"Microsoft Windows Server 2022 Standard";"0";"20348";"10.0.20348";"2022-10-29 05:43:27";"Licensed";"2025-10-19 07:53:03";"\Device\HarddiskVolume1";"\Device\HarddiskVolume3";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.20348.4294";"60";"False";"False";"256";"seint2410";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 2b c8 e9 7a c9 b9 80-b8 93 f8 5a c8 76 84 53";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"4";"4";"16";"C:\pagefile.sys";"False";"17408";"172";"203";"False";"Volume:GVLK";"E9C82B42-C97A-80B9-B893-F85AC8768453";"seint2410.win.dom.sandvik.com"
"SEINT2411";"VMware, Inc.";"VMware Virtual Platform";"Microsoft Windows Server 2019 Standard";"0";"17763";"10.0.17763";"12/9/2022 12:04:50 PM";"Licensed";"10/31/2025 7:08:55 AM";"\Device\HarddiskVolume1";"\Device\HarddiskVolume1";"C:\WINDOWS\system32";"C:\WINDOWS";"64-bit";"5.1.17763.7919";"60";"False";"False";"256";"SEINT2411";"Member Server";"LM_Workstation,LM_Server,SQLServer,NT,Server_NT";"VMware-42 2b c0 1d 5b fc c3 b0-68 bf e0 05 21 38 a4 74";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"8";"8";"64";"C:\pagefile.sys";"False";"4096";"0";"0";"False";"Volume:GVLK";"1DC02B42-FC5B-B0C3-68BF-E0052138A474";"SEINT2411.win.dom.sandvik.com"
"SEINT2415";"VMware, Inc.";"VMware7,1";"Microsoft Windows Server 2022 Standard";"0";"20348";"10.0.20348";"2022-01-28 15:01:55";"Licensed";"2025-11-01 07:48:34";"\Device\HarddiskVolume1";"\Device\HarddiskVolume3";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.20348.4294";"60";"False";"False";"256";"SEINT2415";"Member Server";"LM_Workstation,LM_Server,SQLServer,NT,Server_NT";"VMware-42 2b d4 a5 1c b9 e2 ae-5b d6 7e ec 7f db 4e 35";"Intel(R) Xeon(R) Gold 6226 CPU @ 2.70GHz";"4";"4";"16";"C:\pagefile.sys";"False";"17408";"205";"268";"False";"Volume:GVLK";"A5D42B42-B91C-AEE2-5BD6-7EEC7FDB4E35";"SEINT2415.win.dom.sandvik.com"
"SEINT2416";"Lenovo";"ThinkSystem SR570 -[7Y03CTO1WW]-";"Microsoft Windows Server 2019 Standard";"0";"17763";"10.0.17763";"3/30/2023 5:42:42 AM";"Licensed";"11/3/2025 8:16:28 AM";"\Device\HarddiskVolume2";"\Device\HarddiskVolume4";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.17763.7919";"60";"False";"False";"256";"SEINT2416";"Member Server";"LM_Workstation,LM_Server,SQLServer,NT,Server_NT";"J700CBKP";"Intel(R) Xeon(R) Silver 4208 CPU @ 2.10GHz";"16";"32";"95.55";"C:\pagefile.sys,P:\pagefile.sys";"False";"14336,12799";"331,167";"399,168";"False,False";"Volume:GVLK";"9F4C3C54-6B48-11ED-B88E-72E28425CD65";"SEINT2416.win.dom.sandvik.com"
"SEINT2467";"VMware, Inc.";"VMware Virtual Platform";"Microsoft Windows Server 2016 Standard";"0";"14393";"10.0.14393";"2018-10-27 06:04:35";"Licensed";"2025-10-31 07:59:25";"\Device\HarddiskVolume1";"\Device\HarddiskVolume2";"C:\WINDOWS\system32";"C:\WINDOWS";"64-bit";"5.1.14393.6343";"60";"False";"False";"256";"SEINT2467";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 2b 4f c2 67 16 60 f3-eb 62 8c f8 6c c2 0b 29";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"4";"4";"16";"C:\pagefile.sys,D:\pagefile.sys,E:\pagefile.sys";"False";"4096,4096,1024";"0,0,0";"0,0,0";"False,False,False";"Volume:GVLK";"C24F2B42-1667-F360-EB62-8CF86CC20B29";"SEINT2467.win.dom.sandvik.com"
"SEINT3010";"VMware, Inc.";"VMware Virtual Platform";"Microsoft Windows Server 2019 Standard";"0";"17763";"10.0.17763";"4/12/2023 10:30:00 PM";"Licensed";"10/19/2025 4:04:30 PM";"\Device\HarddiskVolume1";"\Device\HarddiskVolume2";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.17763.7919";"60";"False";"False";"256";"SEINT3010";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 17 e1 91 45 d3 c4 0a-e9 11 d5 ce 3f ed c0 75";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"2";"2";"8";"C:\pagefile.sys";"False";"8704";"90";"548";"False";"Volume:GVLK";"91E11742-D345-0AC4-E911-D5CE3FEDC075";"SEINT3010.win.dom.sandvik.com"
"SEINT3053";"VMware, Inc.";"VMware Virtual Platform";"Microsoft Windows Server 2019 Standard";"0";"17763";"10.0.17763";"2/15/2025 7:54:59 AM";"Licensed";"10/19/2025 4:03:43 PM";"\Device\HarddiskVolume1";"\Device\HarddiskVolume1";"C:\WINDOWS\system32";"C:\WINDOWS";"64-bit";"5.1.17763.7919";"60";"False";"False";"256";"SEINT3053";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 17 4e f3 ac 81 2d 93-08 5d 9f de 35 5a de a4";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"2";"2";"8";"C:\pagefile.sys";"False";"8704";"92";"279";"False";"Volume:GVLK";"F34E1742-81AC-932D-085D-9FDE355ADEA4";"SEINT3053.win.dom.sandvik.com"
"SEINT3055";"VMware, Inc.";"VMware Virtual Platform";"Microsoft Windows Server 2016 Standard";"0";"14393";"10.0.14393";"2017-09-25 14:50:55";"Licensed";"2025-10-17 02:48:02";"\Device\HarddiskVolume1";"\Device\HarddiskVolume1";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.14393.8519";"60";"False";"False";"256";"SEINT3055";"Member Server";"LM_Workstation,LM_Server,SQLServer,NT,Server_NT";"VMware-42 17 ff 58 92 75 91 57-c5 af 86 8c 61 77 37 52";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"6";"6";"96";"C:\pagefile.sys";"False";"4096";"0";"0";"False";"Volume:GVLK";"58FF1742-7592-5791-C5AF-868C61773752";"SEINT3055.win.dom.sandvik.com"
"SEINT3056";"VMware, Inc.";"VMware7,1";"Microsoft Windows Server 2016 Standard";"0";"14393";"10.0.14393";"12/13/2021 2:54:41 PM";"Licensed";"10/17/2025 3:47:08 AM";"\Device\HarddiskVolume1";"\Device\HarddiskVolume3";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.14393.8519";"60";"False";"False";"256";"SEINT3056";"Member Server";"LM_Workstation,LM_Server,SQLServer,NT,Server_NT";"VMware-42 2b 91 67 c3 d0 1b b2-9f 8d 5e 70 a1 90 c3 4b";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"6";"6";"96";"C:\pagefile.sys";"False";"4096";"0";"0";"False";"Volume:GVLK";"67912B42-D0C3-B21B-9F8D-5E70A190C34B";"SEINT3056.win.dom.sandvik.com"
"SEINT3069";"VMware, Inc.";"VMware Virtual Platform";"Microsoft Windows Server 2016 Standard";"0";"14393";"10.0.14393";"2017-10-17 15:07:11";"Licensed";"2025-10-16 04:10:27";"\Device\HarddiskVolume1";"\Device\HarddiskVolume1";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.14393.8519";"60";"False";"False";"256";"SEINT3069";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 17 02 1e b9 69 76 c8-12 1f c0 e4 eb 42 2d 65";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"1";"1";"4";"C:\pagefile.sys";"False";"4352";"231";"327";"False";"Volume:GVLK";"1E021742-69B9-C876-121F-C0E4EB422D65";"SEINT3069.win.dom.sandvik.com"
"SEINT3158";"VMware, Inc.";"VMware Virtual Platform";"Microsoft Windows Server 2016 Standard";"0";"14393";"10.0.14393";"2017-12-05 16:50:25";"Licensed";"2025-10-26 16:26:38";"\Device\HarddiskVolume1";"\Device\HarddiskVolume1";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.14393.8519";"60";"False";"False";"256";"SEINT3158";"Member Server";"LM_Workstation,LM_Server,SQLServer,NT,Server_NT";"VMware-42 17 e3 0e 0a 1b 85 3f-9a f7 a4 e2 78 3d ee 37";"Intel(R) Xeon(R) Gold 6256 CPU @ 3.60GHz";"2";"2";"24";"C:\pagefile.sys";"False";"25600";"334";"416";"False";"Volume:GVLK";"0EE31742-1B0A-3F85-9AF7-A4E2783DEE37";"SEINT3158.win.dom.sandvik.com"
"SEINT3181";"VMware, Inc.";"VMware Virtual Platform";"Microsoft Windows Server 2016 Standard";"0";"14393";"10.0.14393";"2017-12-22 08:15:32";"Licensed";"2025-10-18 17:43:23";"\Device\HarddiskVolume1";"\Device\HarddiskVolume1";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.14393.8519";"60";"False";"False";"256";"SEINT3181";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 17 8b dc 96 10 8e fc-37 d7 dc 91 f0 48 43 a6";"Intel(R) Xeon(R) Gold 6240R CPU @ 2.40GHz";"4";"4";"16";"C:\pagefile.sys";"False";"17408";"149";"262";"False";"Volume:GVLK";"DC8B1742-1096-FC8E-37D7-DC91F04843A6";"SEINT3181.win.dom.sandvik.com"
"SEINT3185";"VMware, Inc.";"VMware Virtual Platform";"Microsoft Windows Server 2016 Standard";"0";"14393";"10.0.14393";"2017-12-22 10:50:10";"Licensed";"2025-10-19 18:52:25";"\Device\HarddiskVolume1";"\Device\HarddiskVolume1";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.14393.8519";"60";"False";"False";"256";"SEINT3185";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 17 a4 3b 24 d6 2b 10-c5 0b e0 36 31 2f 1d f2";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"4";"4";"64";"C:\pagefile.sys";"False";"69632";"177";"229";"False";"Volume:GVLK";"3BA41742-D624-102B-C50B-E036312F1DF2";"SEINT3185.win.dom.sandvik.com"
"SEINT3187";"VMware, Inc.";"VMware Virtual Platform";"Microsoft Windows Server 2022 Standard";"0";"20348";"10.0.20348";"2025-10-10 19:14:01";"Licensed";"2025-10-26 04:06:05";"\Device\HarddiskVolume1";"\Device\HarddiskVolume1";"C:\WINDOWS\system32";"C:\WINDOWS";"64-bit";"5.1.20348.4294";"60";"False";"False";"256";"SEINT3187";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT,Potential_Browser";"VMware-42 17 09 ee 31 0a c4 60-5b d5 85 6a 6a b4 37 71";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"4";"4";"32";"C:\pagefile.sys";"False";"34816";"0";"0";"False";"Volume:GVLK";"EE091742-0A31-60C4-5BD5-856A6AB43771";"SEINT3187.win.dom.sandvik.com"
"SEINT3190";"VMware, Inc.";"VMware Virtual Platform";"Microsoft Windows Server 2016 Standard";"0";"14393";"10.0.14393";"2018-01-10 12:34:40";"Licensed";"2025-10-31 07:08:56";"\Device\HarddiskVolume1";"\Device\HarddiskVolume1";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.14393.8519";"60";"False";"False";"256";"SEINT3190";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 17 ad fc 57 3f 89 f8-7a 8f f5 a9 b5 c6 c5 4b";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"4";"4";"64";"C:\pagefile.sys";"False";"69632";"0";"0";"False";"Volume:GVLK";"FCAD1742-3F57-F889-7A8F-F5A9B5C6C54B";"SEINT3190.win.dom.sandvik.com"
"SEINT3191";"VMware, Inc.";"VMware Virtual Platform";"Microsoft Windows Server 2016 Standard";"0";"14393";"10.0.14393";"2021-03-20 04:20:13";"Licensed";"2025-10-19 16:10:30";"\Device\HarddiskVolume1";"\Device\HarddiskVolume1";"C:\WINDOWS\system32";"C:\WINDOWS";"64-bit";"5.1.14393.8519";"60";"False";"False";"256";"SEINT3191";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 17 1c e8 21 9c 34 c3-ed 25 04 49 f8 5d fc 2e";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"4";"4";"32";"C:\pagefile.sys";"False";"34816";"0";"0";"False";"Volume:GVLK";"E81C1742-9C21-C334-ED25-0449F85DFC2E";"SEINT3191.win.dom.sandvik.com"
"SEINT3196";"VMware, Inc.";"VMware Virtual Platform";"Microsoft Windows Server 2016 Standard";"0";"14393";"10.0.14393";"2018-01-16 09:51:38";"Licensed";"2025-10-19 10:10:27";"\Device\HarddiskVolume1";"\Device\HarddiskVolume1";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.14393.8519";"60";"False";"False";"256";"SEINT3196";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 17 6d 0f 9a 37 b7 0f-b2 96 4b 98 03 25 33 9b";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"8";"8";"60";"C:\pagefile.sys";"False";"63488";"511";"1059";"False";"Volume:GVLK";"0F6D1742-379A-0FB7-B296-4B980325339B";"SEINT3196.win.dom.sandvik.com"
"SEINT3197";"VMware, Inc.";"VMware Virtual Platform";"Microsoft Windows Server 2016 Standard";"0";"14393";"10.0.14393";"2018-01-16 14:29:13";"Licensed";"2025-11-02 08:06:01";"\Device\HarddiskVolume1";"\Device\HarddiskVolume1";"C:\Windows\system32";"C:\Windows";"64-bit";"5.1.14393.8519";"60";"False";"False";"256";"SEINT3197";"Member Server";"LM_Workstation,LM_Server,NT,Server_NT";"VMware-42 17 f5 b3 20 49 9e 49-f8 c3 77 0d 82 57 db 95";"Intel(R) Xeon(R) Platinum 8280L CPU @ 2.70GHz";"10";"10";"72";"C:\pagefile.sys";"False";"77824";"0";"0";"False";"Volume:GVLK";"B3F51742-4920-499E-F8C3-770D8257DB95";"SEINT3197.win.dom.sandvik.com"
"MachineName";"Manufacturer";"Model";"OperatingSystem";"OperatingSystem ServicePack";"BuildNumber";"Version";"InstallDate";"License";"Uptime";"BootDevice";"SystemDevice";"SystemDirectory";"WindowsDirectory";"OSArchitecture";"PowerShellVersion";"CurrentTimeZone";"Debug";"Distributed";"EncryptionLevel";"DNS Host Name";"Domain Role";"Roles";"Serial Number";"CPU Array";"CPU cores";"CPU LogicalProcessors";"RAM (GB)";"PageFilePath";"AutoManagedPageFile";"PageFileSize(MB)";"PageFileUsage(MB)";"PageFilePeakUsage(MB)";"TempPageFileInUse";"ProductKeyChannel";"UUID";"FQDN"
