"MachineName";"DeviceID";"VolumeName";"SizeGb";"FreeSpaceGb";"FreeSpace(%)";"VolumeSerialNumber";"Description";"Compressed";"VolumeDirty";"SupportsDiskQuotas";"DiskQueueLength"
"deint229";"H:";"SAPDBackup";"1200";"213.82";"17.82%";"20E7E4F4";"Local Fixed Disk";"False";"False";"True";"0"
"deint230";"C:";"SYSTEM";"150";"97.78";"65.19";"F0211FA4";"Local Fixed Disk";"False";"False";"True";"0"
"deint230";"D:";"IBM";"15";"14.09";"93.93";"9EC17C4F";"Local Fixed Disk";"False";"False";"True";"0"
"deint230";"E:";"New Volume";"700";"127.2";"18.17";"36925440";"Local Fixed Disk";"False";"False";"True";"0"
"deint231";"C:";"SYSTEM";"150";"38.33";"25.65%";"F0211FA4";"Local Fixed Disk";"False";"False";"True";"0.02"
"deint231";"D:";"IBM";"15";"9.77";"65.13%";"9EC17C4F";"Local Fixed Disk";"False";"False";"True";"0"
"deint231";"E:";"SAPEXE_E";"150";"49.44";"32.99%";"042921CD";"Local Fixed Disk";"False";"False";"True";"0"
"deint231";"F:";"Data_F";"100";"33.68";"33.72%";"424A9340";"Local Fixed Disk";"False";"False";"True";"0"
"deint231";"G:";"DATA1";"1000";"433.48";"43.35%";"7A5F64D9";"Local Fixed Disk";"False";"False";"True";"0"
"deint236";"C:";"SYSTEM";"150";"91.36";"61.13%";"F0211FA4";"Local Fixed Disk";"False";"False";"True";"0"
"deint236";"D:";"IBM";"50";"22.69";"45.38%";"9EC17C4F";"Local Fixed Disk";"False";"False";"True";"0"
"deint236";"E:";"System";"50";"37.4";"74.80%";"088A1FBF";"Local Fixed Disk";"False";"False";"True";"0"
"deint236";"F:";"TempDB";"30";"19.79";"65.97%";"56F7AE20";"Local Fixed Disk";"False";"False";"True";"0"
"deint236";"G:";"TempLog";"10";"7.95";"79.50%";"666FA366";"Local Fixed Disk";"False";"False";"True";"0"
"deint236";"H:";"User DB";"1500";"843.2";"56.21%";"B4450FF4";"Local Fixed Disk";"False";"False";"True";"0"
"deint236";"J:";"User Log";"120";"103.44";"86.20%";"6ABA3860";"Local Fixed Disk";"False";"False";"True";"0"
"deint236";"L:";"SSAS";"150";"149.9";"99.93%";"0E29C1B9";"Local Fixed Disk";"False";"False";"True";"0"
"deint236";"N:";"UserFilestream";"330";"184.52";"55.92%";"5241FA2E";"Local Fixed Disk";"False";"False";"True";"0"
"deint237";"C:";"Windows";"150";"82,83";"55,44";"AC45E561";"Local Fixed Disk";"False";"False";"True";"0"
"deint237";"D:";"New Volume";"50";"42,2";"84,43";"84AB12F7";"Local Fixed Disk";"False";"False";"True";"0"
"deint237";"E:";"System";"50";"48,95";"97,94";"94B1D95D";"Local Fixed Disk";"False";"False";"True";"0"
"deint237";"F:";"TempDB";"30";"21,91";"73,08";"DCB5E6AB";"Local Fixed Disk";"False";"False";"True";"0"
"deint237";"G:";"TempLog";"10";"8,94";"89,58";"F4E4D2E0";"Local Fixed Disk";"False";"False";"True";"0"
"deint237";"H:";"UserDB";"80";"13,07";"16,34";"0C843F1F";"Local Fixed Disk";"False";"False";"True";"0"
"deint237";"J:";"UserLog";"50";"47,15";"94,34";"562D4DC1";"Local Fixed Disk";"False";"False";"True";"0"
"deint237";"N:";"Hydra";"300";"53,2";"17,73";"DC3D590F";"Local Fixed Disk";"False";"False";"True";"0"
"deint237";"O:";"Backup";"100";"90,76";"90,78";"F60AA90A";"Local Fixed Disk";"False";"False";"True";"0"
"deint238";"C:";"Windows";"150";"97.69";"65.39%";"2048FB6A";"Local Fixed Disk";"False";"False";"True";"0"
"deint238";"D:";"IBM";"15";"14.44";"96.40%";"602D37B8";"Local Fixed Disk";"False";"False";"True";"0"
"deint238";"X:";"Data";"20";"17.67";"88.44%";"40544A72";"Local Fixed Disk";"False";"False";"True";"0"
"deint23";"C:";"SYSTEM";"110";"39,35";"35,92";"E894D274";"Local Fixed Disk";"False";"False";"True";"0"
"deint23";"D:";"IBM";"70";"52,95";"75,64";"4A01B302";"Local Fixed Disk";"False";"False";"True";"0"
"deint23";"E:";"Data";"50";"18,65";"37,30";"421B8D56";"Local Fixed Disk";"False";"False";"True";"0"
"deint23";"F:";"SAPEXE";"200";"107,76";"53,88";"E6619E1A";"Local Fixed Disk";"False";"False";"True";"0"
"deint23";"G:";"SAPDATA2-Q68";"400";"221,73";"55,43";"CA742AF8";"Local Fixed Disk";"False";"False";"True";"0"
"deint23";"H:";"SAPDATA-D68";"500";"351,77";"70,35";"6A6A426E";"Local Fixed Disk";"False";"False";"True";"0"
"deint240";"C:";"Windows";"150";"102.85";"68.84%";"2048FB6A";"Local Fixed Disk";"False";"False";"True";"0"
"deint240";"D:";"IBM";"15";"14.83";"98.87%";"387D11BE";"Local Fixed Disk";"False";"False";"True";"0"
"deint240";"E:";"Data";"100";"78.19";"78.21%";"EA409ACD";"Local Fixed Disk";"False";"False";"True";"0"
"deint241";"C:";"Windows";"140";"26.99";"19.36%";"2048FB6A";"Local Fixed Disk";"False";"False";"True";"0"
"deint241";"E:";"Data";"100";"82.39";"82.41%";"56A788DC";"Local Fixed Disk";"False";"False";"True";"0"
"deint242";"C:";"Windows";"150";"88.45";"59.20%";"2048FB6A";"Local Fixed Disk";"False";"False";"True";"0"
"deint242";"D:";"IBM";"15";"11.45";"76.44%";"2CC857DA";"Local Fixed Disk";"False";"False";"True";"0"
"deint242";"E:";"System";"30";"26.55";"88.56%";"78EF2E57";"Local Fixed Disk";"False";"False";"True";"0"
"deint242";"F:";"TempDB";"20";"15.93";"79.73%";"401830AB";"Local Fixed Disk";"False";"False";"True";"0"
"deint242";"G:";"TempLog";"10";"8.95";"89.68%";"BC40B7DA";"Local Fixed Disk";"False";"False";"True";"0"
"deint242";"H:";"UserDB";"200";"165.12";"82.57%";"D463FD4B";"Local Fixed Disk";"False";"False";"True";"0"
"deint242";"J:";"UserLog";"30";"21.92";"73.12%";"8E7E77CD";"Local Fixed Disk";"False";"False";"True";"0"
"deint242";"N:";"AppData";"150";"149.88";"99.93%";"D2E9CBDC";"Local Fixed Disk";"False";"False";"True";"0"
"deint244";"C:";"SYSTEM";"149";"87.66";"58.86%";"1A062AC0";"Local Fixed Disk";"False";"False";"True";"0"
"deint244";"D:";"IBM";"78";"37.47";"48.04%";"BC0E1A9E";"Local Fixed Disk";"False";"False";"True";"0"
"deint244";"E:";"Data";"6703";"1547.83";"23.09%";"ACCCD45D";"Local Fixed Disk";"False";"False";"True";"0"
"deint244";"F:";"SCCM";"1954";"1186.9";"60.77%";"68CF7832";"Local Fixed Disk";"False";"False";"True";"0"
"deint244";"P:";"Pagefile";"51";"44.06";"87.32%";"C2E48FDB";"Local Fixed Disk";"False";"False";"True";"0"
"deint246";"C:";"Windows";"150";"76.19";"51.00%";"2048FB6A";"Local Fixed Disk";"False";"False";"True";"0"
"deint246";"D:";"IBM";"15";"14.17";"94.47%";"5CEC35DE";"Local Fixed Disk";"False";"False";"True";"0"
"deint246";"E:";"SAPEXE";"150";"88.16";"58.78%";"C29D9330";"Local Fixed Disk";"False";"False";"True";"0"
"deint246";"F:";"TempDB";"20";"3.93";"19.67%";"5CD46F17";"Local Fixed Disk";"False";"False";"True";"0"
"deint246";"G:";"TempLog";"10";"8.95";"89.68%";"8CF78C24";"Local Fixed Disk";"False";"False";"True";"0"
"deint246";"H:";"UserDB";"3072";"521.51";"16.98%";"521C5C09";"Local Fixed Disk";"False";"False";"True";"0"
"deint246";"J:";"UserLog";"500";"67.54";"13.51%";"465CA6CB";"Local Fixed Disk";"False";"False";"True";"0"
"deint246";"S:";"UserDB2";"2048";"384.67";"18.78%";"0A32F0F6";"Local Fixed Disk";"False";"False";"True";"0"
"deint246";"T:";"UserDB3";"1000";"453.05";"45.31%";"F27153C3";"Local Fixed Disk";"False";"False";"True";"0"
"deint249";"C:";"SYSTEM";"105";"41.21";"39.25";"D8EAA6F9";"Local Fixed Disk";"False";"False";"True";"0.02"
"deint249";"D:";"IBM";"15";"14.84";"98.93";"08EBC4C1";"Local Fixed Disk";"False";"False";"True";"0"
"deint249";"F:";"SAPEXE";"151";"74.2";"49.15";"BE96869B";"Local Fixed Disk";"False";"False";"True";"0"
"deint249";"G:";"SAPDATA";"200";"90.48";"45.24";"1AB49892";"Local Fixed Disk";"False";"False";"True";"0"
"deint249";"H:";"SAPMIGRATE";"200";"53.4";"26.70";"1AD69E7F";"Local Fixed Disk";"False";"False";"True";"0"
"deint250";"C:";"SYSTEM";"150";"98.54";"65.69";"D8EAA6F9";"Local Fixed Disk";"False";"False";"True";"0"
"deint250";"D:";"IBM";"15";"14.85";"99.00";"E8257B74";"Local Fixed Disk";"False";"False";"True";"0"
"deint250";"E:";"SAPSWAP";"200";"154.78";"77.44";"9C5EE234";"Local Fixed Disk";"False";"False";"True";"0"
"deint250";"F:";"SAPEXE";"400";"370.14";"92.57";"2682E894";"Local Fixed Disk";"False";"False";"True";"0"
"deint250";"G:";"SAPDATA";"200";"104.49";"52.28";"D620D51E";"Local Fixed Disk";"False";"False";"True";"0"
"deint250";"H:";"SAPMIGRATE";"600";"502.07";"83.70";"F2ADD9AB";"Local Fixed Disk";"False";"False";"True";"0"
"deint251";"C:";"Windows";"150";"25.87";"17.32%";"2048FB6A";"Local Fixed Disk";"False";"False";"True";"0"
"deint251";"D:";"IBM";"15";"14.65";"97.80%";"26CF8C8C";"Local Fixed Disk";"False";"False";"True";"0"
"deint251";"E:";"";"1000";"741.55";"74.16%";"7CD7DED5";"Local Fixed Disk";"False";"False";"True";"0"
"deint252";"C:";"Windows";"150";"91.16";"61.02%";"2048FB6A";"Local Fixed Disk";"False";"False";"True";"0"
"deint252";"D:";"IBM";"15";"8.99";"60.01%";"2CDCEA72";"Local Fixed Disk";"False";"False";"True";"0"
"deint252";"E:";"System";"150";"132.55";"88.38%";"52ECC72D";"Local Fixed Disk";"False";"False";"True";"0"
"deint252";"F:";"TempDB";"20";"6.94";"34.73%";"84AF67FA";"Local Fixed Disk";"False";"False";"True";"0"
"deint252";"G:";"TempLog";"10";"8.94";"89.58%";"3ABF30FD";"Local Fixed Disk";"False";"False";"True";"0"
"deint252";"H:";"UserDB";"300";"236.13";"78.72%";"7CF0114F";"Local Fixed Disk";"False";"False";"True";"0"
"deint252";"J:";"UserLog";"150";"73.88";"49.26%";"1CF09CA9";"Local Fixed Disk";"False";"False";"True";"0"
"deint253";"C:";"Windows";"260";"60.95";"23.50%";"2048FB6A";"Local Fixed Disk";"False";"False";"True";"0"
"deint253";"D:";"IBM";"50";"44.08";"88.20%";"709EE2E6";"Local Fixed Disk";"False";"False";"True";"0"
"deint255";"C:";"Windows";"150";"51.49";"34.46%";"2048FB6A";"Local Fixed Disk";"False";"False";"True";"0"
"deint255";"E:";"Data";"50";"36.26";"72.55%";"B6FE594E";"Local Fixed Disk";"False";"False";"True";"0"
"deint256";"C:";"Windows";"120";"44.8";"37.52%";"2048FB6A";"Local Fixed Disk";"False";"False";"True";"0.01"
"deint256";"D:";"IBM";"15";"10.72";"71.56%";"CCFB11A2";"Local Fixed Disk";"False";"False";"True";"0"
"deint256";"E:";"System";"30";"24.85";"82.89%";"A0E976BA";"Local Fixed Disk";"False";"False";"True";"0"
"deint256";"F:";"TempDB";"30";"25.91";"86.42%";"2C9F3998";"Local Fixed Disk";"False";"False";"True";"0"
"deint256";"G:";"TempLog";"20";"17.92";"89.69%";"A6892725";"Local Fixed Disk";"False";"False";"True";"0"
"deint256";"H:";"UserDB";"50";"32.17";"64.37%";"88236AE1";"Local Fixed Disk";"False";"False";"True";"0"
"deint256";"J:";"UserLog";"20";"4.66";"23.32%";"76337F8A";"Local Fixed Disk";"False";"False";"True";"0"
"deint258";"C:";"Windows";"150";"87.97";"58.88%";"2048FB6A";"Local Fixed Disk";"False";"False";"True";"0"
"deint258";"D:";"IBM";"15";"9.66";"64.49%";"621CF7F7";"Local Fixed Disk";"False";"False";"True";"0"
"deint258";"E:";"AppData";"120";"113.13";"94.29%";"DAA4E765";"Local Fixed Disk";"False";"False";"True";"0.01"
"deint259";"C:";"SYSTEM";"151";"49.69";"32.94%";"F0FE6CEE";"Local Fixed Disk";"False";"False";"True";"0"
"deint259";"D:";"IBM";"50";"49.2";"98.40%";"7ACFB67C";"Local Fixed Disk";"False";"False";"True";"0"
"deint259";"E:";"Data";"2916";"378.58";"12.99%";"1AB55F7A";"Local Fixed Disk";"False";"False";"True";"0"
"deint259";"F:";"SCCM";"1452";"474.34";"32.67%";"8425FEA1";"Local Fixed Disk";"False";"False";"True";"0"
"deint261";"C:";"Windows";"150";"106.09";"71.01%";"2048FB6A";"Local Fixed Disk";"False";"False";"True";"0"
"deint261";"D:";"IBM";"200";"199.32";"99.66%";"FE1B81EB";"Local Fixed Disk";"False";"False";"True";"0"
"deint261";"E:";"AppData";"250";"206.45";"82.59%";"A4372E03";"Local Fixed Disk";"False";"False";"True";"0"
"deint267";"C:";"SYSTEM";"150";"68.81";"45.87%";"2CBBFE8B";"Local Fixed Disk";"False";"False";"True";"0"
"deint267";"D:";"Kyndryl";"50";"48.86";"97.72%";"94A3B7F8";"Local Fixed Disk";"False";"False";"True";"0"
"deint267";"E:";"Data";"4200";"3918.59";"93.30%";"8AE9F3EF";"Local Fixed Disk";"False";"False";"True";"0"
"deint267";"F:";"Data2";"4737";"4541.78";"95.88%";"70F7D9B2";"Local Fixed Disk";"False";"False";"True";"0"
"deint267";"L:";"Veeam_STG";"11172";"6239.56";"55.85%";"B666E2E4";"Local Fixed Disk";"False";"False";"False";"0"
"deint267";"P:";"Pagefile";"200";"103.89";"51.95%";"827FB333";"Local Fixed Disk";"False";"False";"True";"0"
"deint270";"C:";"Windows";"150";"111.34";"74.23%";"4A786A2A";"Local Fixed Disk";"False";"False";"True";"0"
"deint270";"D:";"Kyndryl";"50";"44.96";"89.92%";"88E169C6";"Local Fixed Disk";"False";"False";"True";"0"
"deint270";"E:";"DATA";"3000";"635.9";"21.20%";"784AA2A7";"Local Fixed Disk";"False";"False";"True";"0"
"deint270";"F:";"SCCM";"2000";"1254.34";"62.72%";"BA37ACF7";"Local Fixed Disk";"False";"False";"True";"0"
"deint270";"K:";"";"35";"34.15";"99.80%";"D62B10C5";"Local Fixed Disk";"False";"False";"True";"0"
"deint270";"L:";"Veeam_STG";"8372";"5570.92";"66.55%";"A44AA109";"Local Fixed Disk";"False";"False";"False";"0"
"deint270";"P:";"Pagefile";"300";"203.89";"67.96%";"EAFD1C72";"Local Fixed Disk";"False";"False";"True";"0"
"deint271";"C:";"Windows";"151";"97.71";"65.03%";"DA84663E";"Local Fixed Disk";"False";"False";"True";"0"
"deint271";"D:";"Kyndryl";"50";"47.75";"95.50%";"D0C321EE";"Local Fixed Disk";"False";"False";"True";"0"
"deint271";"E:";"Data";"3400";"1418.9";"41.73%";"DCE84C13";"Local Fixed Disk";"False";"False";"True";"0"
"deint271";"F:";"SCCM";"2000";"1295.82";"64.79%";"7EFC6B77";"Local Fixed Disk";"False";"False";"True";"0"
"deint271";"I:";"SCCM1";"885";"814.13";"92.07%";"164481E6";"Local Fixed Disk";"False";"False";"True";"0"
"deint271";"L:";"Veeam_STG";"7122";"4946.37";"69.46%";"EC29766E";"Local Fixed Disk";"False";"False";"False";"0"
"deint271";"P:";"Pagefile";"200";"103.9";"51.95%";"EED10549";"Local Fixed Disk";"False";"False";"True";"0"
"deint274";"C:";"Windows";"150";"85,67";"57,34";"AC45E561";"Local Fixed Disk";"False";"False";"True";"0"
"deint274";"D:";"New Volume";"50";"36,26";"72,55";"84AB12F7";"Local Fixed Disk";"False";"False";"True";"0"
"deint274";"E:";"User Data";"200";"172,03";"86,02";"C6222B8E";"Local Fixed Disk";"False";"False";"True";"0"
"deint275";"C:";"Windows";"150";"95.05";"63.37%";"084AE5A5";"Local Fixed Disk";"False";"False";"True";"0"
"deint275";"D:";"Kyndryl";"50";"46.13";"92.26%";"E2DFF747";"Local Fixed Disk";"False";"False";"True";"0"
"deint275";"E:";"DATA";"3056";"1484.71";"48.59%";"38DB6B29";"Local Fixed Disk";"False";"False";"True";"0"
"deint275";"F:";"SCCM";"2008";"1412.08";"70.36%";"DA092C2C";"Local Fixed Disk";"False";"False";"True";"0"
"deint275";"L:";"Data2";"3055";"1717.99";"56.25%";"DAE6C548";"Local Fixed Disk";"False";"False";"True";"0"
"deint275";"M:";"Data3";"3055";"942.66";"30.86%";"C2008165";"Local Fixed Disk";"False";"False";"True";"0"
"deint275";"N:";"VEEAM_stg";"20109";"14636.01";"72.79%";"F0DC71DC";"Local Fixed Disk";"False";"False";"False";"0"
"deint275";"P:";"Pagefile";"200";"103.9";"51.95%";"96C789D7";"Local Fixed Disk";"False";"False";"True";"0"
"deint284";"C:";"SYSTEM";"150";"84,39";"56,50";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"deint284";"D:";"Kyndryl";"15";"4,41";"29,44";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"deint284";"E:";"System";"30";"27,04";"90,19";"0C10E707";"Local Fixed Disk";"False";"False";"True";"0"
"deint284";"F:";"TempDB";"20";"15,93";"79,73";"A8147279";"Local Fixed Disk";"False";"False";"True";"0"
"deint284";"G:";"TempLog";"10";"8,95";"89,68";"D02B445A";"Local Fixed Disk";"False";"False";"True";"0"
"deint284";"H:";"UserDB";"200";"161,17";"80,59";"2A3786B7";"Local Fixed Disk";"False";"False";"True";"0"
"deint284";"J:";"UserLog";"30";"24,66";"82,25";"865D83B3";"Local Fixed Disk";"False";"False";"True";"0"
"deint287";"C:";"SYSTEM";"200";"70,67";"35,36";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0,02"
"deint287";"D:";"Kyndryl";"15";"14,52";"96,93";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"deint287";"E:";"Citrix_App_drive";"300";"296,5";"98,84";"2873325B";"Local Fixed Disk";"False";"False";"True";"0"
"deint288";"C:";"SYSTEM";"200";"109.76";"54.91%";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"deint288";"D:";"Kyndryl";"15";"14.09";"94.06%";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"deint288";"E:";"Citrix-App-Drive";"300";"299.64";"99.89%";"CC2B7792";"Local Fixed Disk";"False";"False";"True";"0"
"deint289";"C:";"SYSTEM";"200";"89,2";"44,63";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"deint289";"D:";"Kyndryl";"15";"14,25";"95,13";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"deint289";"E:";"Citrix-App-Drive";"300";"299,78";"99,93";"B85598CB";"Local Fixed Disk";"False";"False";"True";"0"
"deint300";"C:";"SYSTEM";"200";"87,16";"43,61";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"deint300";"D:";"Kyndryl";"15";"14,24";"95,06";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"deint300";"E:";"Citix-App-Drive";"300";"299,78";"99,93";"5098B530";"Local Fixed Disk";"False";"False";"True";"0"
"deint301";"C:";"SYSTEM";"230";"122,58";"53,32";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"deint301";"D:";"Kyndryl";"15";"14,25";"95,13";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"deint301";"E:";"Citrix-App-Drive";"300";"299,78";"99,93";"042A7917";"Local Fixed Disk";"False";"False";"True";"0"
"deint302";"C:";"SYSTEM";"150";"85,03";"56,93";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"deint302";"D:";"Kyndryl";"15";"14,55";"97,13";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"deint302";"E:";"Temp";"100";"56,23";"56,24";"BA4AB6D2";"Local Fixed Disk";"False";"False";"True";"0"
"deint305";"C:";"SYSTEM";"150";"93,24";"62,42";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0,01"
"deint305";"D:";"Kyndryl";"15";"12,08";"80,64";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"deint305";"E:";"";"200";"121,93";"60,97";"BAD1C7EE";"Local Fixed Disk";"False";"False";"True";"0"
"deint310";"C:";"Windows";"150";"50,35";"33,70";"AC45E561";"Local Fixed Disk";"False";"False";"True";"0,02"
"deint310";"D:";"Kyndryl";"50";"18,08";"36,17";"84AB12F7";"Local Fixed Disk";"False";"False";"True";"0"
"deint310";"E:";"Application";"120";"109,7";"91,43";"D625BE76";"Local Fixed Disk";"False";"False";"True";"0"
"deint316";"C:";"SYSTEM";"150";"103,83";"69,51";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"deint316";"D:";"Kyndryl";"15";"7,71";"51,47";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"deint316";"E:";"SQL System";"50";"47,16";"94,32";"6C5AF52D";"Local Fixed Disk";"False";"False";"True";"0"
"deint316";"F:";"TempDB";"30";"25,91";"86,42";"FE9A6875";"Local Fixed Disk";"False";"False";"True";"0"
"deint316";"G:";"TempLog";"10";"8,95";"89,68";"54D7EDA1";"Local Fixed Disk";"False";"False";"True";"0"
"deint316";"H:";"UserDB";"500";"493,86";"98,78";"C201D69D";"Local Fixed Disk";"False";"False";"True";"0"
"deint316";"J:";"UserLog";"50";"48,89";"97,82";"EA2CE2D1";"Local Fixed Disk";"False";"False";"True";"0"
"deint316";"K:";"AppData";"100";"99,85";"99,87";"0C8B6336";"Local Fixed Disk";"False";"False";"True";"0"
"deint319";"C:";"SYSTEM";"150";"106,54";"71,33";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"deint319";"D:";"Kyndryl";"15";"14,47";"96,60";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"deint319";"E:";"MAGPLAN";"100";"60,07";"60,08";"E80149F6";"Local Fixed Disk";"False";"False";"True";"0"
"deint320";"C:";"SYSTEM";"150";"114,86";"76,90";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"deint320";"D:";"Kyndryl";"15";"14,51";"96,86";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"deint320";"E:";"PAWALIO";"50";"49,44";"98,92";"485D3553";"Local Fixed Disk";"False";"False";"True";"0"
"deint321";"C:";"SYSTEM";"150";"98,43";"65,90";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"deint321";"D:";"Kyndryl";"15";"14,49";"96,73";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"deint321";"E:";"NRPlus";"650";"421,11";"64,79";"28B24492";"Local Fixed Disk";"False";"False";"True";"0"
"deint322";"C:";"SYSTEM";"150";"80,09";"53,62";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"deint322";"D:";"Kyndryl";"15";"12,68";"84,65";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"deint322";"E:";"System";"30";"29,79";"99,37";"F6F73394";"Local Fixed Disk";"False";"False";"True";"0"
"deint322";"F:";"TempDB";"20";"15,93";"79,73";"660D95F7";"Local Fixed Disk";"False";"False";"True";"0"
"deint322";"G:";"TempLog";"10";"8,95";"89,68";"A656AB5F";"Local Fixed Disk";"False";"False";"True";"0"
"deint322";"H:";"UserDB";"200";"146,8";"73,41";"4CB3DC54";"Local Fixed Disk";"False";"False";"True";"0"
"deint322";"J:";"UserLog";"30";"29,91";"99,77";"745D37C2";"Local Fixed Disk";"False";"False";"True";"0"
"deint325";"C:";"SYSTEM";"150";"106,35";"71,20";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"deint325";"D:";"Kyndryl";"15";"14,69";"98,06";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"deint325";"E:";"AppData";"100";"36,11";"36,12";"E2B83543";"Local Fixed Disk";"False";"False";"True";"0"
"deint326";"C:";"Windows";"150";"74,19";"49,66";"E2114E34";"Local Fixed Disk";"False";"False";"True";"0"
"deint326";"D:";"Kyndryl";"15";"12,14";"81,04";"D4DE0675";"Local Fixed Disk";"False";"False";"True";"0"
"deint326";"E:";"System";"30";"26,91";"89,76";"CCD38F61";"Local Fixed Disk";"False";"False";"True";"0"
"deint326";"F:";"TempDB";"40";"5,74";"14,36";"2ABC98DF";"Local Fixed Disk";"False";"False";"True";"0"
"deint326";"G:";"TempLog";"10";"7,94";"79,56";"A2EF18B3";"Local Fixed Disk";"False";"False";"True";"0"
